yard_code,yard_zone,process_code,process_zone,process_type,yard_lat,yard_lon,process_lat,process_lon,l2_distance_m,baseline_travel_time_min
e4-s-no-3,E4,texaco-p-no-7,GBS/Texaco/E1 권역,도장공장,34.877300,128.719500,34.866900,128.708100,1555.3,6.22
e4-s-no-3,E4,texaco-p-no-8,GBS/Texaco/E1 권역,도장공장,34.877300,128.719500,34.866400,128.708700,1562,6.25
e4-s-no-3,E4,texaco-p-no-9,GBS/Texaco/E1 권역,도장공장,34.877300,128.719500,34.868700,128.706900,1495.2,5.98
e4-s-no-3,E4,e4-p-no-1,E4,도장공장,34.877300,128.719500,34.877900,128.719500,66.7,0.27
e4-s-no-3,E4,e4-p-no-2,E4,도장공장,34.877300,128.719500,34.878200,128.720000,110,0.44
e4-s-no-3,E4,e4-p-no-3,E4,도장공장,34.877300,128.719500,34.879200,128.721000,251.7,1.01
e4-s-no-3,E4,e4-p-no-4,E4,도장공장,34.877300,128.719500,34.879400,128.719800,235.1,0.94
e4-s-no-3,E4,e4-p-no-5,E4,도장공장,34.877300,128.719500,34.879100,128.718700,213,0.85
e4-s-no-3,E4,e4-p-no-6,E4,도장공장,34.877300,128.719500,34.879500,128.719300,245.3,0.98
e4-s-no-3,E4,e4-p-no-7,E4,도장공장,34.877300,128.719500,34.879800,128.719900,280.4,1.12
e4-s-no-3,E4,e4-p-no-8,E4,도장공장,34.877300,128.719500,34.880300,128.720700,351.1,1.4
e4-s-no-3,E4,e4-p-no-9,E4,도장공장,34.877300,128.719500,34.880300,128.718500,345.8,1.38
e4-s-no-3,E4,e4-f-no-1,E4,의장공장,34.877300,128.719500,34.874400,128.719000,325.7,1.3
e4-s-no-3,E4,e4-f-no-2,E4,의장공장,34.877300,128.719500,34.874500,128.719200,312.5,1.25
e4-s-no-3,E4,e4-f-no-3,E4,의장공장,34.877300,128.719500,34.874700,128.719200,290.4,1.16
e4-s-no-3,E4,e4-f-no-4,E4,의장공장,34.877300,128.719500,34.874800,128.719200,279.3,1.12
e4-s-no-3,E4,e4-f-no-5,E4,의장공장,34.877300,128.719500,34.875200,128.719500,233.5,0.93
e4-s-no-4,E4,1dock-P-no-1,1dock,도장공장,34.881300,128.724300,34.869100,128.693200,3144.8,12.58
e4-s-no-4,E4,1dock-P-no-2,1dock,도장공장,34.881300,128.724300,34.870500,128.693100,3089.3,12.36
e4-s-no-4,E4,1dock-P-no-3,1dock,도장공장,34.881300,128.724300,34.871100,128.692400,3123.3,12.49
e4-s-no-4,E4,1dock-P-no-4,1dock,도장공장,34.881300,128.724300,34.872100,128.694800,2879.1,11.52
e4-s-no-4,E4,1dock-P-no-5,1dock,도장공장,34.881300,128.724300,34.872900,128.695400,2797,11.19
e4-s-no-4,E4,1dock-P-no-6,1dock,도장공장,34.881300,128.724300,34.871800,128.692800,3061.7,12.25
e4-s-no-4,E4,1dock-P-no-7,1dock,도장공장,34.881300,128.724300,34.873500,128.694400,2862.3,11.45
e4-s-no-4,E4,1dock-f-no-1,1dock,의장공장,34.881300,128.724300,34.876350,128.702080,2100.5,8.4
e4-s-no-4,E4,2dock-f-no-1,1dock,의장공장,34.881300,128.724300,34.875200,128.701000,2231.2,8.92
e4-s-no-4,E4,2dock-f-no-2,1dock,의장공장,34.881300,128.724300,34.876400,128.702300,2079.6,8.32
e4-s-no-4,E4,2dock-P-no-1,2dock,도장공장,34.881300,128.724300,34.873900,128.705400,1910.5,7.64
e4-s-no-4,E4,2dock-P-no-2,2dock,도장공장,34.881300,128.724300,34.874300,128.703700,2034.1,8.14
e4-s-no-4,E4,2dock-P-no-3,2dock,도장공장,34.881300,128.724300,34.875200,128.704600,1920.9,7.68
e4-s-no-4,E4,2dock-P-no-4,2dock,도장공장,34.881300,128.724300,34.875800,128.705300,1838,7.35
e4-s-no-4,E4,2dock-P-no-5,2dock,도장공장,34.881300,128.724300,34.875400,128.706300,1768.3,7.07
e4-s-no-4,E4,wharf-f-no-1,내업/하역안벽 권역,의장공장,34.881300,128.724300,34.869100,128.697000,2836,11.34
e4-s-no-4,E4,wharf-f-no-2,내업/하역안벽 권역,의장공장,34.881300,128.724300,34.870600,128.696800,2776.6,11.11
e4-s-no-4,E4,wharf-f-no-3,내업/하역안벽 권역,의장공장,34.881300,128.724300,34.870400,128.697600,2720.6,10.88
e4-s-no-4,E4,wharf-f-no-4,내업/하역안벽 권역,의장공장,34.881300,128.724300,34.870700,128.697800,2689.5,10.76
e4-s-no-4,E4,wharf-f-no-5,내업/하역안벽 권역,의장공장,34.881300,128.724300,34.871700,128.704300,2113.9,8.46
e4-s-no-4,E4,texaco-f-no-1,GBS/Texaco/E1 권역,의장공장,34.881300,128.724300,34.863100,128.706900,2572,10.29
e4-s-no-4,E4,texaco-f-no-2,GBS/Texaco/E1 권역,의장공장,34.881300,128.724300,34.863600,128.707100,2517.1,10.07
e4-s-no-4,E4,texaco-f-no-3,GBS/Texaco/E1 권역,의장공장,34.881300,128.724300,34.868800,128.706900,2109.9,8.44
e4-s-no-4,E4,texaco-p-no-1,GBS/Texaco/E1 권역,도장공장,34.881300,128.724300,34.862700,128.708300,2531.4,10.13
e4-s-no-4,E4,texaco-p-no-2,GBS/Texaco/E1 권역,도장공장,34.881300,128.724300,34.862500,128.708700,2528.9,10.12
e4-s-no-4,E4,texaco-p-no-3,GBS/Texaco/E1 권역,도장공장,34.881300,128.724300,34.864200,128.708300,2397.1,9.59
e4-s-no-4,E4,texaco-p-no-4,GBS/Texaco/E1 권역,도장공장,34.881300,128.724300,34.863300,128.709900,2394.1,9.58
e4-s-no-4,E4,texaco-p-no-5,GBS/Texaco/E1 권역,도장공장,34.881300,128.724300,34.866500,128.706900,2286.5,9.15
e4-s-no-4,E4,texaco-p-no-6,GBS/Texaco/E1 권역,도장공장,34.881300,128.724300,34.865700,128.708100,2278.8,9.12
e4-s-no-4,E4,texaco-p-no-7,GBS/Texaco/E1 권역,도장공장,34.881300,128.724300,34.866900,128.708100,2179,8.72
e4-s-no-4,E4,texaco-p-no-8,GBS/Texaco/E1 권역,도장공장,34.881300,128.724300,34.866400,128.708700,2184.1,8.74
e4-s-no-4,E4,texaco-p-no-9,GBS/Texaco/E1 권역,도장공장,34.881300,128.724300,34.868700,128.706900,2117.2,8.47
e4-s-no-4,E4,e4-p-no-1,E4,도장공장,34.881300,128.724300,34.877900,128.719500,578.5,2.31
e4-s-no-4,E4,e4-p-no-2,E4,도장공장,34.881300,128.724300,34.878200,128.720000,522.2,2.09
e4-s-no-4,E4,e4-p-no-3,E4,도장공장,34.881300,128.724300,34.879200,128.721000,381,1.52
e4-s-no-4,E4,e4-p-no-4,E4,도장공장,34.881300,128.724300,34.879400,128.719800,461.7,1.85
e4-s-no-4,E4,e4-p-no-5,E4,도장공장,34.881300,128.724300,34.879100,128.718700,566.4,2.27
e4-s-no-4,E4,e4-p-no-6,E4,도장공장,34.881300,128.724300,34.879500,128.719300,498.1,1.99
e4-s-no-4,E4,e4-p-no-7,E4,도장공장,34.881300,128.724300,34.879800,128.719900,434.7,1.74
e4-s-no-4,E4,e4-p-no-8,E4,도장공장,34.881300,128.724300,34.880300,128.720700,346.7,1.39
e4-s-no-4,E4,e4-p-no-9,E4,도장공장,34.881300,128.724300,34.880300,128.718500,540.7,2.16
e4-s-no-4,E4,e4-f-no-1,E4,의장공장,34.881300,128.724300,34.874400,128.719000,906.9,3.63
e4-s-no-4,E4,e4-f-no-2,E4,의장공장,34.881300,128.724300,34.874500,128.719200,887.8,3.55
e4-s-no-4,E4,e4-f-no-3,E4,의장공장,34.881300,128.724300,34.874700,128.719200,868.9,3.48
e4-s-no-4,E4,e4-f-no-4,E4,의장공장,34.881300,128.724300,34.874800,128.719200,859.6,3.44
e4-s-no-4,E4,e4-f-no-5,E4,의장공장,34.881300,128.724300,34.875200,128.719500,807.4,3.23
e4-s-no-5,E4,1dock-P-no-1,1dock,도장공장,34.881800,128.725200,34.869100,128.693200,3242.9,12.97
e4-s-no-5,E4,1dock-P-no-2,1dock,도장공장,34.881800,128.725200,34.870500,128.693100,3186.6,12.75
e4-s-no-5,E4,1dock-P-no-3,1dock,도장공장,34.881800,128.725200,34.871100,128.692400,3220.1,12.88
e4-s-no-5,E4,1dock-P-no-4,1dock,도장공장,34.881800,128.725200,34.872100,128.694800,2975.7,11.9
e4-s-no-5,E4,1dock-P-no-5,1dock,도장공장,34.881800,128.725200,34.872900,128.695400,2893.1,11.57
e4-s-no-5,E4,1dock-P-no-6,1dock,도장공장,34.881800,128.725200,34.871800,128.692800,3158,12.63
e4-s-no-5,E4,1dock-P-no-7,1dock,도장공장,34.881800,128.725200,34.873500,128.694400,2957.5,11.83
e4-s-no-5,E4,1dock-f-no-1,1dock,의장공장,34.881800,128.725200,34.876350,128.702080,2194.5,8.78
e4-s-no-5,E4,2dock-f-no-1,1dock,의장공장,34.881800,128.725200,34.875200,128.701000,2326.5,9.31
e4-s-no-5,E4,2dock-f-no-2,1dock,의장공장,34.881800,128.725200,34.876400,128.702300,2173.7,8.69
e4-s-no-5,E4,2dock-P-no-1,2dock,도장공장,34.881800,128.725200,34.873900,128.705400,2008.6,8.03
e4-s-no-5,E4,2dock-P-no-2,2dock,도장공장,34.881800,128.725200,34.874300,128.703700,2131.3,8.53
e4-s-no-5,E4,2dock-P-no-3,2dock,도장공장,34.881800,128.725200,34.875200,128.704600,2017.5,8.07
e4-s-no-5,E4,2dock-P-no-4,2dock,도장공장,34.881800,128.725200,34.875800,128.705300,1934.1,7.74
e4-s-no-5,E4,2dock-P-no-5,2dock,도장공장,34.881800,128.725200,34.875400,128.706300,1865.3,7.46
e4-s-no-5,E4,wharf-f-no-1,내업/하역안벽 권역,의장공장,34.881800,128.725200,34.869100,128.697000,2934.7,11.74
e4-s-no-5,E4,wharf-f-no-2,내업/하역안벽 권역,의장공장,34.881800,128.725200,34.870600,128.696800,2874.6,11.5
e4-s-no-5,E4,wharf-f-no-3,내업/하역안벽 권역,의장공장,34.881800,128.725200,34.870400,128.697600,2819,11.28
e4-s-no-5,E4,wharf-f-no-4,내업/하역안벽 권역,의장공장,34.881800,128.725200,34.870700,128.697800,2787.7,11.15
e4-s-no-5,E4,wharf-f-no-5,내업/하역안벽 권역,의장공장,34.881800,128.725200,34.871700,128.704300,2212.8,8.85
e4-s-no-5,E4,texaco-f-no-1,GBS/Texaco/E1 권역,의장공장,34.881800,128.725200,34.863100,128.706900,2666.6,10.67
e4-s-no-5,E4,texaco-f-no-2,GBS/Texaco/E1 권역,의장공장,34.881800,128.725200,34.863600,128.707100,2611.9,10.45
e4-s-no-5,E4,texaco-f-no-3,GBS/Texaco/E1 권역,의장공장,34.881800,128.725200,34.868800,128.706900,2208.3,8.83
e4-s-no-5,E4,texaco-p-no-1,GBS/Texaco/E1 권역,도장공장,34.881800,128.725200,34.862700,128.708300,2624.4,10.5
e4-s-no-5,E4,texaco-p-no-2,GBS/Texaco/E1 권역,도장공장,34.881800,128.725200,34.862500,128.708700,2621.3,10.49
e4-s-no-5,E4,texaco-p-no-3,GBS/Texaco/E1 권역,도장공장,34.881800,128.725200,34.864200,128.708300,2491.4,9.97
e4-s-no-5,E4,texaco-p-no-4,GBS/Texaco/E1 권역,도장공장,34.881800,128.725200,34.863300,128.709900,2485.9,9.94
e4-s-no-5,E4,texaco-p-no-5,GBS/Texaco/E1 권역,도장공장,34.881800,128.725200,34.866500,128.706900,2383.6,9.53
e4-s-no-5,E4,texaco-p-no-6,GBS/Texaco/E1 권역,도장공장,34.881800,128.725200,34.865700,128.708100,2374.6,9.5
e4-s-no-5,E4,texaco-p-no-7,GBS/Texaco/E1 권역,도장공장,34.881800,128.725200,34.866900,128.708100,2275.6,9.1
e4-s-no-5,E4,texaco-p-no-8,GBS/Texaco/E1 권역,도장공장,34.881800,128.725200,34.866400,128.708700,2279.9,9.12
e4-s-no-5,E4,texaco-p-no-9,GBS/Texaco/E1 권역,도장공장,34.881800,128.725200,34.868700,128.706900,2215.6,8.86
e4-s-no-5,E4,e4-p-no-1,E4,도장공장,34.881800,128.725200,34.877900,128.719500,677.1,2.71
e4-s-no-5,E4,e4-p-no-2,E4,도장공장,34.881800,128.725200,34.878200,128.720000,620.7,2.48
e4-s-no-5,E4,e4-p-no-3,E4,도장공장,34.881800,128.725200,34.879200,128.721000,480,1.92
e4-s-no-5,E4,e4-p-no-4,E4,도장공장,34.881800,128.725200,34.879400,128.719800,560.3,2.24
e4-s-no-5,E4,e4-p-no-5,E4,도장공장,34.881800,128.725200,34.879100,128.718700,664.6,2.66
e4-s-no-5,E4,e4-p-no-6,E4,도장공장,34.881800,128.725200,34.879500,128.719300,595.9,2.38
e4-s-no-5,E4,e4-p-no-7,E4,도장공장,34.881800,128.725200,34.879800,128.719900,532.2,2.13
e4-s-no-5,E4,e4-p-no-8,E4,도장공장,34.881800,128.725200,34.880300,128.720700,443.1,1.77
e4-s-no-5,E4,e4-p-no-9,E4,도장공장,34.881800,128.725200,34.880300,128.718500,633.6,2.53
e4-s-no-5,E4,e4-f-no-1,E4,의장공장,34.881800,128.725200,34.874400,128.719000,998.5,3.99
e4-s-no-5,E4,e4-f-no-2,E4,의장공장,34.881800,128.725200,34.874500,128.719200,979,3.92
e4-s-no-5,E4,e4-f-no-3,E4,의장공장,34.881800,128.725200,34.874700,128.719200,960.7,3.84
e4-s-no-5,E4,e4-f-no-4,E4,의장공장,34.881800,128.725200,34.874800,128.719200,951.6,3.81
e4-s-no-5,E4,e4-f-no-5,E4,의장공장,34.881800,128.725200,34.875200,128.719500,899.4,3.6
e4-s-no-6,E4,1dock-P-no-1,1dock,도장공장,34.884200,128.725200,34.869100,128.693200,3367.7,13.47
e4-s-no-6,E4,1dock-P-no-2,1dock,도장공장,34.884200,128.725200,34.870500,128.693100,3300.9,13.2
e4-s-no-6,E4,1dock-P-no-3,1dock,도장공장,34.884200,128.725200,34.871100,128.692400,3328,13.31
e4-s-no-6,E4,1dock-P-no-4,1dock,도장공장,34.884200,128.725200,34.872100,128.694800,3082.4,12.33
e4-s-no-6,E4,1dock-P-no-5,1dock,도장공장,34.884200,128.725200,34.872900,128.695400,2994.9,11.98
e4-s-no-6,E4,1dock-P-no-6,1dock,도장공장,34.884200,128.725200,34.871800,128.692800,3261.5,13.05
e4-s-no-6,E4,1dock-P-no-7,1dock,도장공장,34.884200,128.725200,34.873500,128.694400,3051.3,12.21
e4-s-no-6,E4,1dock-f-no-1,1dock,의장공장,34.884200,128.725200,34.876350,128.702080,2282.7,9.13
e4-s-no-6,E4,2dock-f-no-1,1dock,의장공장,34.884200,128.725200,34.875200,128.701000,2423.9,9.7
e4-s-no-6,E4,2dock-f-no-2,1dock,의장공장,34.884200,128.725200,34.876400,128.702300,2262,9.05
e4-s-no-6,E4,2dock-P-no-1,2dock,도장공장,34.884200,128.725200,34.873900,128.705400,2138.8,8.56
e4-s-no-6,E4,2dock-P-no-2,2dock,도장공장,34.884200,128.725200,34.874300,128.703700,2249.2,9
e4-s-no-6,E4,2dock-P-no-3,2dock,도장공장,34.884200,128.725200,34.875200,128.704600,2129.1,8.52
e4-s-no-6,E4,2dock-P-no-4,2dock,도장공장,34.884200,128.725200,34.875800,128.705300,2041.6,8.17
e4-s-no-6,E4,2dock-P-no-5,2dock,도장공장,34.884200,128.725200,34.875400,128.706300,1982.5,7.93
e4-s-no-6,E4,wharf-f-no-1,내업/하역안벽 권역,의장공장,34.884200,128.725200,34.869100,128.697000,3072,12.29
e4-s-no-6,E4,wharf-f-no-2,내업/하역안벽 권역,의장공장,34.884200,128.725200,34.870600,128.696800,2999.9,12
e4-s-no-6,E4,wharf-f-no-3,내업/하역안벽 권역,의장공장,34.884200,128.725200,34.870400,128.697600,2948.6,11.79
e4-s-no-6,E4,wharf-f-no-4,내업/하역안벽 권역,의장공장,34.884200,128.725200,34.870700,128.697800,2915.7,11.66
e4-s-no-6,E4,wharf-f-no-5,내업/하역안벽 권역,의장공장,34.884200,128.725200,34.871700,128.704300,2359.5,9.44
e4-s-no-6,E4,texaco-f-no-1,GBS/Texaco/E1 권역,의장공장,34.884200,128.725200,34.863100,128.706900,2879.5,11.52
e4-s-no-6,E4,texaco-f-no-2,GBS/Texaco/E1 권역,의장공장,34.884200,128.725200,34.863600,128.707100,2823.7,11.29
e4-s-no-6,E4,texaco-f-no-3,GBS/Texaco/E1 권역,의장공장,34.884200,128.725200,34.868800,128.706900,2391.5,9.57
e4-s-no-6,E4,texaco-p-no-1,GBS/Texaco/E1 권역,도장공장,34.884200,128.725200,34.862700,128.708300,2844.7,11.38
e4-s-no-6,E4,texaco-p-no-2,GBS/Texaco/E1 권역,도장공장,34.884200,128.725200,34.862500,128.708700,2843.9,11.38
e4-s-no-6,E4,texaco-p-no-3,GBS/Texaco/E1 권역,도장공장,34.884200,128.725200,34.864200,128.708300,2706,10.82
e4-s-no-6,E4,texaco-p-no-4,GBS/Texaco/E1 권역,도장공장,34.884200,128.725200,34.863300,128.709900,2710.9,10.84
e4-s-no-6,E4,texaco-p-no-5,GBS/Texaco/E1 권역,도장공장,34.884200,128.725200,34.866500,128.706900,2580.8,10.32
e4-s-no-6,E4,texaco-p-no-6,GBS/Texaco/E1 권역,도장공장,34.884200,128.725200,34.865700,128.708100,2581.7,10.33
e4-s-no-6,E4,texaco-p-no-7,GBS/Texaco/E1 권역,도장공장,34.884200,128.725200,34.866900,128.708100,2476.7,9.91
e4-s-no-6,E4,texaco-p-no-8,GBS/Texaco/E1 권역,도장공장,34.884200,128.725200,34.866400,128.708700,2486.6,9.95
e4-s-no-6,E4,texaco-p-no-9,GBS/Texaco/E1 권역,도장공장,34.884200,128.725200,34.868700,128.706900,2399.5,9.6
e4-s-no-6,E4,e4-p-no-1,E4,도장공장,34.884200,128.725200,34.877900,128.719500,872.4,3.49
e4-s-no-6,E4,e4-p-no-2,E4,도장공장,34.884200,128.725200,34.878200,128.720000,818.6,3.27
e4-s-no-6,E4,e4-p-no-3,E4,도장공장,34.884200,128.725200,34.879200,128.721000,675.2,2.7
e4-s-no-6,E4,e4-p-no-4,E4,도장공장,34.884200,128.725200,34.879400,128.719800,726.3,2.91
e4-s-no-6,E4,e4-p-no-5,E4,도장공장,34.884200,128.725200,34.879100,128.718700,820.5,3.28
e4-s-no-6,E4,e4-p-no-6,E4,도장공장,34.884200,128.725200,34.879500,128.719300,750.2,3
e4-s-no-6,E4,e4-p-no-7,E4,도장공장,34.884200,128.725200,34.879800,128.719900,687.9,2.75
e4-s-no-6,E4,e4-p-no-8,E4,도장공장,34.884200,128.725200,34.880300,128.720700,597.2,2.39
e4-s-no-6,E4,e4-p-no-9,E4,도장공장,34.884200,128.725200,34.880300,128.718500,749.4,3
e4-s-no-6,E4,e4-f-no-1,E4,의장공장,34.884200,128.725200,34.874400,128.719000,1227.8,4.91
e4-s-no-6,E4,e4-f-no-2,E4,의장공장,34.884200,128.725200,34.874500,128.719200,1209.5,4.84
e4-s-no-6,E4,e4-f-no-3,E4,의장공장,34.884200,128.725200,34.874700,128.719200,1189.7,4.76
e4-s-no-6,E4,e4-f-no-4,E4,의장공장,34.884200,128.725200,34.874800,128.719200,1179.9,4.72
e4-s-no-6,E4,e4-f-no-5,E4,의장공장,34.884200,128.725200,34.875200,128.719500,1127.8,4.51
